Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
26,98843827;0,250999987;0,625;-0,999000013;1,204834851
26,99347152;0,246999994;0,836000025;-1,042999983;1,359321155
26,99850475;0,352999985;0,885999978;-0,972000003;1,361759507
27,00353806;0,354999989;0,986000001;-0,867999971;1,36075161
27,00857153;0,257999986;1,011000037;-0,800999999;1,315403386
27,01360476;0,254999995;1,123999953;-0,749000013;1,374555169
27,01863806;0,284999996;1,101999998;-0,587000012;1,280702154
27,02367128;0,354000002;1,042000055;-0,382999986;1,165233499
27,02870474;0,163000003;1,065000057;-0,398999989;1,148910403
27,03373805;0,150000006;1,072999954;-0,217999995;1,105148362
27,03877128;0,166999996;1,06099999;-0,174999997;1,088225609
27,04380472;0,221000001;1,11500001;-0,093000002;1,14048894
27,04883803;0,25999999;1,044999957;0,007;1,076881565
27,05387118;0,247999996;1,101999998;-0,032000002;1,130014156
27,05890449;0,219999999;1,103999972;-0,119999997;1,132084775
27,06393776;0,245000005;1,093000054;-0,094999999;1,124143728
27,06897122;0,181999996;1,049000025;-0,136999995;1,073449603
27,07400453;0,152999997;0,987999976;-0,175999999;1,015149718
27,07903799;0,199000001;1,062999964;-0,365999997;1,141720597
27,08407123;0,122000001;1,105999947;-0,437999994;1,19581097
27,08910454;0,118000001;1,149000049;-0,472000003;1,247761642
27,09413772;0,056000002;1,177999973;-0,368000001;1,235412457
27,09917118;0,107000001;1,261999965;-0,244000003;1,289817395
27,10420442;0,116999999;1,404999971;-0,317999989;1,445281257
27,10923773;0,209000006;1,444000006;-0,054000001;1,460045554
27,11427119;0,207000002;1,516000032;0,169;1,539371982
27,11930445;0,298999995;1,628999949;0,282999992;1,680217493
27,12433768;0,188999996;1,623999953;0,595000029;1,739862604
27,129371;0,201000005;1,667999983;0,810000002;1,86513403
27,13440446;0,223000005;1,514999986;0,913999975;1,783353558
27,13943769;0,252999991;1,518000007;1,098999977;1,891066886
27,144471;0,199000001;1,453999996;1,121999979;1,847322642
27,14950422;0,088;1,44599998;1,139000058;1,842818785
27,15453769;0,016000001;1,442999959;1,136000037;1,836573158
27,1595709;-0,008;1,47300005;1,00999999;1,786027191
27,1646042;-0,023;1,524000049;0,785000026;1,714447488
27,16963769;-0,123000003;1,508000016;0,707000017;1,670042537
27,17467092;-0,289000005;1,534999967;0,591000021;1,670038001
27,17970415;-0,296000004;1,523000002;0,560000002;1,649468099
27,18473749;-0,423000008;1,646999955;0,326000005;1,731419609
27,18977072;-0,488000005;1,534999967;0,228;1,626761477
27,1948042;-0,507000029;1,493000031;0,150999993;1,583950479
27,19983751;-0,479999989;1,421000004;-0,119999997;1,504673054
27,20487076;-0,483999997;1,38499999;-0,159999996;1,475832297
27,20990422;-0,537999988;1,355999947;-0,101999998;1,462389771
27,21493756;-0,558000028;1,261000037;-0,351999998;1,423161665
27,21997079;-0,400999993;1,279999971;-0,289000005;1,372123145
27,22500399;-0,31400001;1,258999944;-0,372999996;1,350113277
27,23003745;-0,209999993;1,197999954;-0,252999991;1,242301446
27,23507067;-0,145999998;1,180999994;-0,075999998;1,192414771
27,2401039;0,032000002;1,077999949;0,407000005;1,152717179
27,24513744;0,112999998;0,990999997;0,726999998;1,234252401
27,25017068;0,284999996;0,818000019;1,136000037;1,428581504
27,25520398;0,261999995;0,69599998;1,493000031;1,667965545
27,26023721;0,326999992;0,587000012;1,904000044;2,019087461
27,26527068;0,246000007;0,386000007;2,065000057;2,115121095
27,27030391;0,264999986;0,25999999;2,273999929;2,304105177
27,27533722;-0,007;0,156000003;2,312999964;2,318265264
27,28037068;-0,056000002;0,006;2,244999886;2,245706233
27,28540391;-0,221000001;-0,001;1,950999975;1,963477248
27,29043715;-0,462000012;-0,125;1,592000008;1,662387751
27,29547045;-0,591000021;-0,238000005;1,205000043;1,363066444
27,30050393;-0,792999983;-0,300000012;0,771000028;1,145988666
27,30553716;-0,971000016;-0,182999998;0,351999998;1,048920411
27,31057048;-1,095000029;-0,280999988;0,105999999;1,135439147
27,31560371;-1,18900001;-0,261999995;-0,194999993;1,233040964
27,32063716;-1,200000048;-0,160999998;-0,509000003;1,31339336
27,32567039;-1,279999971;-0,151999995;-0,541000009;1,397921648
27,33070371;-1,167999983;-0,068000004;-0,681999981;1,3542422
27,33573717;-1,055999994;-0,022;-0,680000007;1,256192659
27,34077047;-0,959999979;-0,052000001;-0,709999979;1,195158537
27,34580362;-0,726000011;-0,016000001;-0,674000025;0,990761348
27,35083694;-0,588;0,104999997;-0,483999997;0,768781501
27,35587017;-0,388000011;0,061000001;-0,300999999;0,494839376
27,36090363;-0,216000006;0,195999995;-0,108000003;0,311024116
27,36593694;-0,170000002;0,112999998;0,083999999;0,2207374
27,37097015;-0,143000007;0,011;0,430999994;0,454236719
27,37600361;-0,001;0,001;0,685000002;0,685001462
27,38103692;-0,097000003;-0,081;0,760999978;0,771421394
27,38607013;-0,140000001;-0,179000005;0,915000021;0,942796925
27,39110359;-0,172000006;-0,305000007;0,998000026;1,057645053
27,39613684;-0,182999998;-0,360000014;1,019000053;1,096106801
27,40117014;-0,330000013;-0,583000004;0,90200001;1,123562651
27,40620338;-0,397000015;-0,621999979;0,797999978;1,086874855
27,41123661;-0,395999998;-0,731000006;0,624000013;1,039496524
27,41627007;-0,612999976;-0,848999977;0,32100001;1,095267519
27,4213033;-0,731000006;-0,888000011;0,162;1,161528747
27,42633684;-0,768000007;-0,839999974;-0,134000003;1,146027909
27,43137007;-0,963;-0,875;-0,345999986;1,346369188
27,43640339;-0,947000027;-0,954999983;-0,626999974;1,483901272
27,44143662;-0,963999987;-0,810000002;-0,833000004;1,509730103
27,44647008;-0,961000025;-0,683000028;-0,963999987;1,522926808
27,45150308;-0,916000009;-0,542999983;-1,148000002;1,565825342
27,45653653;-0,860000014;-0,476999998;-1,350000024;1,670218275
27,46156983;-0,828999996;-0,379000008;-1,404999971;1,674785634
27,46660306;-0,811999977;-0,163000003;-1,611999989;1,812307073
27,47163652;-0,783999979;-0,163000003;-1,800999999;1,970996186
27,47666983;-0,717999995;0,039000001;-1,805999994;1,943882962
27,48170306;-0,654999971;0,096000001;-1,815999985;1,932898577
27,48673652;-0,547999978;0,126000002;-1,83099997;1,915395747
27,49176983;-0,528999984;0,250999987;-1,906000018;1,99391024
27,49680306;-0,409000009;0,247999996;-1,891000032;1,950555338
27,50183651;-0,337000012;0,370999992;-1,707999945;1,780020734
27,50686974;-0,202000007;0,333999991;-1,692000031;1,736440066
27,51190296;-0,145999998;0,414000005;-1,618999958;1,677460243
27,51693627;-0,181999996;0,375;-1,496000051;1,552985883
27,52196972;-0,090999998;0,250999987;-1,343000054;1,369281249
27,52700295;-0,152999997;0,101999998;-1,258000016;1,271368176
27,53203622;-0,172000006;0,034000002;-1,075000048;1,089203886
27,53706945;-0,277999997;0,007;-0,890999973;0,933388424
27,54210293;-0,337000012;-0,108999997;-0,731000006;0,812287521
27,54713616;-0,370000005;-0,163000003;-0,624000013;0,743535487
27,55216944;-0,349000007;-0,214000002;-0,400000006;0,572360909
27,55720268;-0,382999986;-0,123999998;-0,360000014;0,540060181
27,56223617;-0,474999994;-0,162;-0,305000007;0,587276765
27,56726948;-0,43599999;-0,234999999;-0,432999998;0,65788296
27,57230272;-0,433999985;-0,31099999;-0,453999996;0,700851609
27,57733595;-0,485000014;-0,370000005;-0,519999981;0,80157657
27,58236942;-0,541999996;-0,425000012;-0,680999994;0,968581436
27,58740272;-0,442999989;-0,305999994;-0,788999975;0,955199428
27,59243595;-0,472000003;-0,395999998;-0,97299999;1,151663571
27,5974694;-0,44600001;-0,375;-1,111999989;1,255422233
27,60250263;-0,444000006;-0,363000005;-1,200999975;1,330904185
27,60753618;-0,395999998;-0,319000006;-1,35800004;1,450083139
27,61256941;-0,449000001;-0,115999997;-1,447999954;1,520447588
27,61760264;-0,368999988;-0,074000001;-1,534999967;1,580462555
27,62263598;-0,331;0,024;-1,595999956;1,630138908
27,62766921;-0,340000004;0,250999987;-1,708999991;1,760477767
27,63270244;-0,296000004;0,349999994;-1,741000056;1,800332523
27,6377359;-0,349000007;0,360000014;-1,927999973;1,992130747
27,6427691;-0,344000012;0,451000005;-1,93599999;2,017382703
27,64780241;-0,370000005;0,537999988;-2,09100008;2,190576482
27,65283584;-0,386000007;0,51700002;-2,032000065;2,131973098
27,65786915;-0,34799999;0,591000021;-1,927000046;2,045412964
27,66290236;-0,312999994;0,63499999;-1,917999983;2,044484756
27,66793582;-0,317000002;0,638999999;-1,735999942;1,876833982
27,6729691;-0,291999996;0,680999994;-1,572000027;1,737874873
27,67800233;-0,275999993;0,66900003;-1,43599999;1,608052551
27,68303566;-0,289999992;0,707000017;-1,057000041;1,304299853
27,68806912;-0,202999994;0,654999971;-0,625999987;0,928498758
27,69310211;-0,232999995;0,694000006;-0,370000005;0,820259111
27,69813557;-0,187000006;0,731000006;-0,119000003;0,763865834
27,70316893;-0,298000008;0,658999979;0,187000006;0,747030107
27,70820239;-0,194000006;0,708999991;0,407000005;0,840217826
27,71323562;-0,26699999;0,796000004;0,595000029;1,029043262
27,71826891;-0,252000004;0,725000024;0,688000023;1,030763343
27,72330237;-0,342999995;0,713999987;0,796000004;1,122969716
27,72833564;-0,324999988;0,75999999;0,759000003;1,122188034
27,73336895;-0,393999994;0,711000025;0,742999971;1,10127471
27,7384021;-0,451999992;0,685000002;0,463;0,942283395
27,74343536;-0,377999991;0,713999987;0,275999993;0,853730619
27,74846882;-0,388000011;0,693000019;0,105999999;0,801267143
27,75350213;-0,455000013;0,750999987;0,003;0,878085982
27,75853536;-0,546999991;0,842000008;-0,153999999;1,015819375
27,76356882;-0,462000012;0,856000006;-0,326999992;1,026211
27,76860205;-0,384000003;0,921000004;-0,421999991;1,083411742
27,77363536;-0,40200001;0,980000019;-0,474000007;1,160465446
27,77866859;-0,282999992;0,986999989;-0,409000009;1,105232546
27,78370204;-0,266000003;1,097000003;-0,209000006;1,147974743
27,78873527;-0,307000011;1,171000004;0,171000004;1,222591926
27,79376881;-0,305000007;1,128000021;0,368000001;1,225084916
27,79880178;-0,181999996;1,024999976;0,606000006;1,20456837
27,80383524;-0,006;1,07099998;1,050999999;1,500559214
27,80886849;0,153999999;0,949999988;1,297999978;1,615865069
27,8139018;0,268999994;1,02699995;1,322999954;1,696295603
27,81893526;0,398000002;0,91900003;1,381999969;1,706718773
27,82396854;0,595000029;1,029000044;1,45599997;1,879574962
27,82900184;0,578999996;1,054999948;1,353999972;1,811513679
27,8340351;0,791000009;1,207999945;1,409999967;2,018178581
27,83906856;0,973999977;1,440000057;1,378000021;2,21836881
27,84410187;1,151000023;1,582000017;1,485999942;2,456770428
27,8491351;1,226999998;1,730000019;1,42900002;2,557434284
27,85416853;1,444000006;1,855000019;1,325999975;2,698969622
27,85920176;1,55400002;1,95599997;1,371000051;2,849647888
27,86423498;1,758999944;2,002000093;1,370000005;2,996495485
27,86926829;1,934000015;2,002000093;1,478999972;3,152110619
27,87430154;2,01699996;1,906999946;1,687999964;3,248735371
27,879335;2,153000116;1,927999973;1,93900001;3,480275052
27,88436828;2,15899992;1,789999962;2,122999907;3,517457764
27,88940151;2,11500001;1,552000046;2,437999964;3,58130884
27,89443497;2,144999981;1,414999962;2,697999954;3,725916473
27,89946828;1,963000059;1,136999965;2,915999889;3,694481494
27,90450148;1,802000046;0,838;3,138000011;3,714362965
27,90953494;1,618000031;0,588;3,24000001;3,668960092
27,91456819;1,463000059;0,379000008;3,27699995;3,608703209
27,91960143;1,16900003;0,105999999;3,174999952;3,385029064
27,9246347;0,986999989;-0,068000004;2,970000029;3,130446158
27,92966793;0,801999986;-0,347000003;2,673000097;2,812213096
27,93470139;0,647000015;-0,505999982;2,588999987;2,716167508
27,9397347;0,395999998;-0,47299999;2,275000095;2,357153033
27,94476816;0,254999995;-0,524999976;2,124000072;2,20273155
27,94980139;0,105999999;-0,589999974;1,67900002;1,782800335
27,95483468;0,011;-0,621999979;1,458999991;1,586091406
27,95986791;-0,086000003;-0,542999983;1,268000007;1,382052459
27,96490114;-0,174999997;-0,556999981;0,875;1,051902552
27,96993437;-0,129999995;-0,44600001;0,606999993;0,764372291
27,97496783;-0,041000001;-0,453999996;0,280000001;0,534973829
27,98000114;-0,165000007;-0,504000008;0,148000002;0,550586061
27,98503434;-0,014;-0,38499999;-0,155000001;0,415266171
27,9900678;0,025;-0,456;-0,432999998;0,629325034
27,99510111;0,291999996;-0,458000004;-0,411000013;0,681138027
28,00013434;0,474000007;-0,344999999;-0,317000002;0,666475811
28,00516781;0,654999971;-0,330000013;-0,214000002;0,764016343
28,01020112;0,922999978;-0,298000008;-0,165999994;0,984016749
28,01523439;1,055999994;-0,328999996;-0,029999999;1,106470508
28,02026785;1,139000058;-0,247999996;-0,074000001;1,168033018
28,02530087;1,105999947;-0,236000001;-0,044;1,131754338
28,03033433;1,217000008;-0,301999986;-0,057999998;1,255251772
28,03536756;1,131000042;-0,214000002;-0,086000003;1,154276005
28,04040109;1,154000044;-0,312000006;-0,157000005;1,205698597
28,04543436;1,129999995;-0,272000015;-0,400999993;1,229505995
28,05046759;0,922999978;-0,414000005;-0,681999981;1,220020056
28,0555009;0,875;-0,397000015;-0,888000011;1,308349354
28,06053435;0,82099998;-0,423999995;-0,930000007;1,310998465
28,06556758;0,667999983;-0,43599999;-1,046000004;1,315460367
28,0706009;0,497000009;-0,537;-1,210999966;1,414884775
28,07563413;0,426999986;-0,600000024;-1,366000056;1,551865062
28,08066759;0,439999998;-0,579999983;-1,261000037;1,456063554
28,08570089;0,379999995;-0,55400002;-1,411000013;1,562765835
28,09073412;0,319999993;-0,697000027;-1,416000009;1,610361778
28,09576737;0,266000003;-0,577000022;-1,511000037;1,639147992
28,10080083;0,301999986;-0,670000017;-1,52699995;1,694648301
28,10583413;0,31400001;-0,652999997;-1,549999952;1,710995282
28,11086736;0,319999993;-0,676999986;-1,73300004;1,887860725
28,11590082;0,307999998;-0,55400002;-1,728999972;1,841526792
28,12093405;0,363000005;-0,504000008;-1,702000022;1,811791679
28,12596737;0,331;-0,523999989;-1,820000052;1,922638078
28,1310006;0,308999985;-0,527999997;-1,819000006;1,919121155
28,13603408;0,289999992;-0,523000002;-1,659999967;1,764434438
28,14106738;0,294999987;-0,536000013;-1,687999964;1,795456734
28,14610061;0,192000002;-0,596000016;-1,713000059;1,823855592
28,15113384;0,194999993;-0,430999994;-1,524000049;1,595732478
28,15616731;0,25999999;-0,499000013;-1,475000024;1,578678586
28,16120054;0,25999999;-0,467999995;-1,539000034;1,629461597
28,16623382;0,273999989;-0,497000009;-1,434999943;1,543149325
28,17126728;0,404000014;-0,377999991;-1,59800005;1,691065984
28,17630049;0,388999999;-0,347000003;-1,529999971;1,616363175
28,1813338;0,389999986;-0,237000003;-1,424000025;1,495341119
28,18636722;0,372000009;-0,268000007;-1,570000052;1,635575793
28,19140045;0,407999992;-0,209999993;-1,595999956;1,660656452
28,19643366;0,354999989;-0,144999996;-1,720000029;1,762228728
28,20146697;0,360000014;-0,041000001;-1,741999984;1,779282146
28,20650043;0,337000012;-0,013;-1,784999967;1,816579998
28,21153343;0,324999988;0,093000002;-1,840999961;1,871778526
28,21656689;0,197999999;0,100000001;-1,745000005;1,759042074
28,2216002;0,214000002;0,145999998;-1,973999977;1,990926395
28,22663345;0,134000003;0,272000015;-1,825000048;1,850017617
28,23166691;0,150000006;0,250999987;-1,812999964;1,836428562
28,23670022;0,046999998;0,30399999;-1,800999999;1,827081276
28,24173371;0,172999993;0,280999988;-1,69599998;1,727803786
28,24676694;0,064000003;0,303000003;-1,524999976;1,556126579
28,25180027;0,120999999;0,300000012;-1,358999968;1,396968832
28,25683342;0,122000001;0,296000004;-1,187999964;1,230383646
28,26186673;0,055;0,317000002;-0,968999982;1,021016634
28,26690019;0,088;0,280000001;-0,862999976;0,911544271
28,27193342;0,050000001;0,388000011;-0,690999985;0,794056036
28,27696665;0,017000001;0,381000012;-0,5;0,628848161
28,28200018;0,105999999;0,540000021;-0,368000001;0,662012102
28,28703341;0,064999998;0,56400001;-0,305000007;0,644473441
28,29206672;0,052999999;0,610000014;-0,200000003;0,644134317
28,29709996;0,006;0,675999999;-0,147;0,691824399
28,30213342;-0,144999996;0,754000008;-0,097999997;0,774044579
28,30716664;-0,184;0,88499999;-0,200000003;0,925786684
28,31219995;-0,202000007;0,986000001;-0,291000009;1,04770273
28,31723318;-0,224000007;0,925000012;-0,126000002;0,960040117
28,32226642;-0,319999993;1,003000021;-0,164000005;1,06550694
28,32729988;-0,279000014;1,014999986;-0,142000005;1,062181708
28,33233321;-0,243000001;1,082999945;-0,007;1,109949044
28,33736667;-0,120999999;1,157999992;0,059999999;1,165849468
28,3423999;-0,071999997;1,223999977;0,294999987;1,261104649
28,34743322;0,02;1,340000033;0,550000012;1,448620068
28,35246646;0,214000002;1,44599998;0,634000003;1,593319788
28,35749992;0,43900001;1,682999969;0,824999988;1,925054514
28,36253316;0,686999977;1,654999971;1,047999978;2,07588483
28,36756647;0,769999981;1,723999977;1,220000029;2,247993764
28,37259973;0,913999975;1,791000009;1,478000045;2,495508188
28,37763296;0,759000003;1,838999987;1,684000015;2,606503023
28,38266642;0,805999994;1,847000003;1,728000045;2,654624108
28,38769972;0,662999988;1,893000007;1,847000003;2,726614571
28,39273296;0,555999994;1,842000008;1,980000019;2,760887556
28,39776642;0,372999996;1,751999974;1,995000005;2,681167269
28,40279973;0,197999999;1,779000044;2,023999929;2,701966112
28,40783294;0,039000001;1,674000025;1,917999983;2,546079539
28,41286641;-0,039999999;1,667000055;1,81400001;2,463957228
28,41789964;-0,282999992;1,628999949;1,575999975;2,284186015
28,42293293;-0,319000006;1,562000036;1,378999949;2,107900846
28,42796616;-0,514999986;1,506000042;1,187999964;1,986102975
28,43299959;-0,561999977;1,493999958;0,903999984;1,83441975
28,43803282;-0,800999999;1,57099998;0,748000026;1,915501494
28,44306615;-0,944000006;1,608999968;0,549000025;1,944586829
28,44809938;-0,906000018;1,672999978;0,370999992;1,938402939
28,45313284;-0,906000018;1,720999956;0,257999986;1,961948234
28,45816607;-0,808000028;1,835000038;0,162;2,011549946
28,46319941;-0,588999987;1,894999981;0,273999989;2,003252831
28,46823287;-0,321999997;2,099999905;0,558000028;2,196599105
28,47326611;-0,050999999;2,176000118;0,790000021;2,315529648
28,47829942;0,337000012;2,197000027;1,245000005;2,547626962
28,48333256;0,57099998;2,125999928;1,812999964;2,851821442
28,48836586;0,814999998;2,039000034;2,298000097;3,178450972
28,49339943;0,990999997;1,843000054;2,782999992;3,481927505
28,49843258;1,052999973;1,511999965;3,184000015;3,678696635
28,5034659;1,187000036;1,307999969;3,750999928;4,146062404
28,50849936;1,046000004;0,958000004;4,172999859;4,407471819
28,51353259;0,954999983;0,722000003;4,271999836;4,436585576
28,5185659;0,801999986;0,342000008;4,399000168;4,484570265
28,52359911;0,657999992;0,006;4,206999779;4,25815067
28,52863257;0,352999985;-0,479999989;3,937000036;3,981831019
28,53366587;0,151999995;-0,675999999;3,530999899;3,598338545
28,53869933;-0,094999999;-0,941999972;2,881999969;3,033531403
28,54373231;-0,38499999;-1,09800005;2,190999985;2,480788188
28,54876577;-0,563000023;-1,123000026;1,544999957;1,991261648
28,55379903;-0,861999989;-1,16900003;0,896000028;1,7065817
28,55883233;-1,101999998;-0,963999987;0,30399999;1,495364826
28,5638658;-1,156999946;-0,768999994;-0,229000002;1,407995336
28,56889903;-1,340000033;-0,55400002;-0,573000014;1,559116778
28,57393234;-1,353999972;-0,340999991;-0,921000004;1,672673885
28,57896558;-1,276000023;-0,093999997;-1,047000051;1,653245645
28,58399905;-1,098999977;0,225999996;-1,273000002;1,696881243
28,58903228;-0,859000027;0,354999989;-1,337000012;1,628335061
28,59406559;-0,727999985;0,467999995;-1,228999972;1,503146335
28,59909906;-0,57099998;0,624000013;-1,162999988;1,438049361
28,60413229;-0,314999998;0,763999999;-1,120000005;1,391876793
28,60916552;-0,115000002;0,805000007;-1,082000017;1,353504359
28,61419883;0,028999999;0,754999995;-0,739000022;1,056876069
28,61923206;0,108999997;0,577000022;-0,547999978;0,803189891
28,62426552;0,236000001;0,444000006;-0,222000003;0,549650805
28,6292988;0,280000001;0,370999992;-0,111000001;0,477872363
28,63433203;0,294;0,187000006;0,015;0,348754932
28,63936549;0,172000006;0,059;0,201000005;0,271046129
28,64439882;0,138999999;-0,108000003;0,317999989;0,363468008
28,64943205;0,085000001;-0,291000009;0,305000007;0,430036056
28,65446551;0,059999999;-0,467000008;0,372999996;0,600681283
28,65949851;-0,097999997;-0,512000024;0,425000012;0,672586823
28,66453194;-0,159999996;-0,720000029;0,363999993;0,82249379
28,66956525;-0,337000012;-0,755999982;0,162;0,843415071
28,6745984;-0,470999986;-0,81099999;0,022;0,938107654
28,67963186;-0,589999974;-0,924000025;-0,203999996;1,11511973
28,68466509;-0,624000013;-0,944999993;-0,388000011;1,197056812
28,68969841;-0,754000008;-0,963999987;-0,629000008;1,376027978
28,69473187;-0,771000028;-0,90200001;-0,864000022;1,467835515
28,69976487;-0,913999975;-0,83099997;-0,995000005;1,586184704
28,70479834;-0,930000007;-0,734000027;-1,235000014;1,711397408
28,70983167;-0,906000018;-0,625999987;-1,273000002;1,683223402
28,7148649;-0,925000012;-0,519999981;-1,498000026;1,835763895
28,71989836;-0,869000018;-0,495000005;-1,682000041;1,956862329
28,72493161;-0,874000013;-0,43599999;-1,799000025;2,047040083
28,72996492;-0,842999995;-0,358999997;-1,861999989;2,075228649
28,73499838;-0,805000007;-0,293000013;-1,934000015;2,115237594
28,74003161;-0,763999999;-0,264999986;-2,026000023;2,181420886
28,74506491;-0,649999976;-0,114;-1,991999984;2,098466084
28,75009814;-0,611000001;-0,131999999;-2,046000004;2,139359955
28,75513156;-0,550000012;-0,050999999;-1,906000018;1,984423615
28,76016479;-0,552999973;-0,055;-1,93900001;2,017065941
28,76519811;-0,549000025;0,061999999;-1,835000038;1,916369006
28,77023134;-0,523999989;0,067000002;-1,713999987;1,793560967
28,77526478;-0,50999999;0,039000001;-1,675999999;1,752311898
28,78029801;-0,483999997;0,068000004;-1,52699995;1,603311837
28,78533129;-0,513000011;-0,064000003;-1,476999998;1,564862296
28,79036452;-0,455000013;0,046;-1,493000031;1,561470494
28,79539798;-0,463;-0,037999999;-1,363000035;1,439993783
28,80043129;-0,510999978;-0,07;-1,322999954;1,419982344
28,80546476;-0,51700002;0,005;-1,238999963;1,342547924
28,81049799;-0,493000001;0,026000001;-1,203999996;1,301284362
28,8155312;-0,611000001;-0,048;-1,157999992;1,310186622
28,82056451;-0,583999991;-0,039999999;-1,174999952;1,312737932
28,82559774;-0,709999979;0,074000001;-1,246000051;1,435998641
28,8306312;-0,690999985;0,123999998;-1,327000022;1,501261482
28,83566445;-0,728999972;0,096000001;-1,220999956;1,425306231
28,84069776;-0,691999972;0,143999994;-1,360000014;1,532710018
28,84573106;-0,707000017;0,296000004;-1,253999949;1,469687347
28,85076453;-0,74000001;0,34799999;-1,146999955;1,408656418
28,85579774;-0,714999974;0,273000002;-1,215000033;1,435959277
28,86083105;-0,751999974;0,393000007;-1,179999948;1,453393561
28,86586451;-0,782000005;0,335999995;-1,143000007;1,425085619
28,87089774;-0,72299999;0,379000008;-1,097000003;1,367398624
28,87593097;-0,771000028;0,386999995;-1,128000021;1,420068338
28,88096428;-0,731000006;0,39199999;-1,072000027;1,355436851
28,88599747;-0,725000024;0,476000011;-0,948000014;1,284875508
28,89103094;-0,57099998;0,527999997;-0,936999977;1,217700263
28,89606419;-0,559000015;0,643999994;-0,992999971;1,308917855
28,90109743;-0,584999979;0,619000018;-0,904999971;1,242743314
28,90613089;-0,446999997;0,65200001;-0,762000024;1,097978619
28,91116412;-0,488999993;0,653999984;-0,713;1,084069173
28,91619743;-0,421000004;0,66900003;-0,75999999;1,096540938
28,92123068;-0,393000007;0,565999985;-0,625;0,930284896
28,92626414;-0,407999992;0,584999979;-0,547999978;0,899440351
28,93129738;-0,307000011;0,628000021;-0,536000013;0,880868349
28,93633069;-0,294999987;0,643000007;-0,354999989;0,791516894
28,94136391;-0,25999999;0,680999994;-0,372999996;0,818834528
28,94639737;-0,25;0,768000007;-0,363000005;0,885490268
28,95143063;-0,232999995;0,809000015;-0,171000004;0,85907568
28,95646394;-0,138999999;0,75999999;-0,291000009;0,825591903
28,96149738;-0,138999999;0,772000015;-0,130999997;0,795277324
28,96653038;-0,131999999;0,911000013;-0,079000004;0,923897194
28,97156383;-0,184;0,939999998;-0,029999999;0,958308925
28,97659714;-0,217999995;0,773000002;-0,083999999;0,807532662
28,98163058;-0,234999999;0,787999988;-0,092;0,827425513
28,98666382;-0,312999994;0,824999988;-0,134000003;0,892496486
28,99169713;-0,39199999;0,718999982;-0,195999995;0,842045702
28,99673036;-0,460999995;0,639999986;-0,337000012;0,857723724
29,00176379;-0,510999978;0,671000004;-0,446999997;0,954552764
29,00679702;-0,602999985;0,586000025;-0,497999996;0,977245623
29,0118303;-0,633000016;0,442000002;-0,550999999;0,948500934
29,01686353;-0,637000024;0,326000005;-0,601000011;0,934476349
29,02189676;-0,629999995;0,338;-0,514999986;0,881118028
29,02693022;-0,589999974;0,293000013;-0,589999974;0,884335313
29,03196358;-0,568000019;0,196999997;-0,342999995;0,692157508
29,03699681;-0,470999986;0,172999993;-0,305000007;0,587192463
29,04203027;-0,326999992;0,201000005;-0,178000003;0,423100458
29,04706356;-0,368999988;0,147;-0,085000001;0,406195755
29,05209679;-0,335999995;0,159999996;0,030999999;0,373439414
29,05713025;-0,296000004;0,209000006;0,033;0,363848876
29,06216325;-0,211999997;0,199000001;0,195999995;0,350657949
29,06719671;-0,280999988;0,379000008;0,303000003;0,560723641
29,07222995;-0,293000013;0,493000001;0,36500001;0,679796304
29,07726325;-0,275999993;0,55400002;0,254000008;0,669035143
29,08229648;-0,287;0,810000002;0,234999999;0,890895058
29,08732994;-0,207000002;0,927999973;0,49000001;1,06964151
29,09236325;-0,165000007;1,042000055;0,584999979;1,206322549
29,09739669;-0,169;1,166000009;0,736999989;1,389707165
29,10242992;-0,033;1,324000001;0,716000021;1,50556336
29,10746321;0,098999999;1,302999973;0,871999979;1,570985007
29,11249644;0,200000003;1,447999954;1,057999969;1,804457758
29,11752967;0,363999993;1,45599997;1,190000057;1,915341235
29,12256316;0,497999996;1,575000048;1,307000041;2,106389863
29,12759639;0,620000005;1,684000015;1,529000044;2,357561705
29,13262969;0,845000029;1,863000035;1,817000031;2,736107325
29,13766293;0,912999988;1,863000035;1,968999982;2,860297019
29,14269639;1,192999959;2,003999949;2,125;3,155137033
29,14772969;1,345999956;1,906000018;2,391000032;3,340873105
29,15276319;1,549999952;1,930999994;2,845000029;3,771642347
29,15779642;1,705000043;1,912999988;3,186000109;4,088666138
29,16282972;1,868999958;1,876000047;3,471999884;4,366614273
29,16786295;1,932000041;1,907999992;3,950000048;4,793285773
29,17289616;1,93599999;1,830000043;4,164999962;4,944109707
29,17792939;1,937999964;1,643000007;4,260000229;4,960130526
29,18296288;1,891000032;1,531999946;4,436999798;5,060619741
29,18799619;1,871000051;1,253999949;4,304999828;4,858619206
29,19302944;1,695000052;1,006999969;4,138999939;4,584582272
29,1980629;1,495000005;0,862999976;3,72300005;4,103720671
29,20309615;1,33099997;0,728999972;3,253000021;3,589569754
29,20812969;1,187000036;0,566999972;2,835000038;3,125329306
29,21316291;0,970000029;0,54400003;2,266000032;2,524201306
29,21819614;0,911000013;0,519999981;1,699000001;1,996727825
29,22322936;0,768999994;0,44600001;1,343999982;1,611400928
29,2282629;0,694999993;0,456999987;0,792999983;1,14922711
29,23329592;0,721000016;0,418000013;0,298000008;0,885081374
